bikeStationID,name,latitude,longitude,category,rating,numReviews
1,Maizal RMF,49.2600097,-123.1012988,Mexican,4.5,146
1,Lotus Seed Vegan,49.2631751,-123.1204905,Vegan,4.0,127
1,Passion8 Dessert Cafe,49.258435242883,-123.11499774456,"Desserts,Korean,Coffee & Tea",4.0,210
1,Burgoo Bistros,49.25763,-123.10084,"Comfort Food,Bistros",4.0,498
1,Cafe & Life Co.,49.265218,-123.116184,Cafes,4.5,12
1,A.Bento,49.263164,-123.118857,"Taiwanese,Chinese,Asian Fusion",4.0,27
1,The Cascade Room,49.2617,-123.10062,"Pubs,Canadian (New),Cocktail Bars",4.0,231
1,Simit Bakery,49.2632345,-123.1087722,"Bakeries,Bagels,Turkish",4.5,38
1,Whole Food Market,49.2640495,-123.1150513,"Coffee & Tea,Cafes,Beer, Wine & Spirits",4.0,18
1,49th Parallel Coffee,49.2591330651218,-123.10088478104,"Cafes,Coffee & Tea,Donuts",4.0,501
1,La Ruota,49.26457006285351,-123.1152291,"Pizza,Italian",4.0,14
1,Pizzamia Gourmet Pizza Bar,49.2633224,-123.1132569,Pizza,4.5,7
1,Tractor,49.2634674383775,-123.118251698812,Breakfast & Brunch,3.5,27
1,Banana Leaf,49.26302,-123.1225,"Malaysian,Singaporean",3.5,299
1,Mr Japanese Curry,49.2638021,-123.1137004,Japanese,4.0,39
1,Wendy's,49.26368,-123.11455,"Fast Food,Burgers",2.5,51
1,The Firewood Café,49.2584924,-123.1148336,Pizza,4.0,121
1,Pho Extreme Xe Lua,49.2633568993769,-123.114155144333,"Vietnamese,Noodles",2.5,101
1,Pizza Rubato Napoletana,49.2635503,-123.1170685,Pizza,4.5,8
1,Blaze Gourmet Burgers,49.2666437,-123.1037431,"Fast Food,Burgers,Coffee & Tea",4.5,25
1,Shiro,49.2580042,-123.1149151,"Japanese,Sushi Bars",4.0,244
1,Sushi Hil,49.2554661,-123.1011451,"Japanese,Sushi Bars",4.5,23
1,Seiza,49.2578770366267,-123.100880943239,"Japanese,Sushi Bars",4.0,79
4,The Flying Pig,49.27501,-123.122,"Canadian (New),Seafood",4.0,1290
4,OEB Breakfast Co. Yaletown,49.2734341,-123.1192724,Breakfast & Brunch,4.5,735
4,Rodney's Oyster House,49.274326,-123.123131,Seafood,4.0,820
4,Blue Water Cafe,49.2761945,-123.1209935,Seafood,4.5,1063
4,Minami,49.2752733,-123.1207029,"Japanese,Sushi Bars",4.0,752
4,Robba da Matti,49.2753397,-123.1208967,"Italian,Tapas Bars",4.0,491
4,Brix & Mortar,49.27561628359493,-123.1219105,"Wine Bars,Canadian (New),Venues & Event Spaces",4.0,318
4,Tasty Indian Bistro,49.2744011,-123.1236818,Indian,4.0,206
4,Elisa,49.2759562,-123.1213608,Steakhouses,4.0,197
4,Cioppino's Mediterranean Grill,49.275522,-123.121794,"Mediterranean,Italian",4.5,197
4,The Parlour,49.276835,-123.120221,"Pizza,Lounges,Tapas/Small Plates",4.0,463
4,MeeT in Yaletown,49.2748495736666,-123.121902530398,"Comfort Food,Gluten-Free,Vegetarian",4.0,163
4,Yaletown Brewing Company,49.2755483,-123.120817,"American (Traditional),Brewpubs",3.0,466
4,Provence Marinaside,49.2733385,-123.1194637,"Seafood,French,Breakfast & Brunch",3.5,360
4,Fanny Bay Oyster Bar & Shellfish Market,49.2787525,-123.1138689,"Seafood,Seafood Markets",4.5,752
4,The Greek By Anatoli,49.276285,-123.1197178,Greek,4.0,254
4,Small Victory Bakery,49.27648024736094,-123.121204593404,"Coffee & Tea,Bakeries,Cafes",4.0,306
4,Cactus Club Cafe,49.27522297469047,-123.12280441720084,"Canadian (New),Cocktail Bars",3.5,211
4,Hapa Izakaya,49.2752858645102,-123.12245045952,Japanese,3.5,211
4,Bistro Sakana,49.2752798,-123.1209644,"Japanese,Sushi Bars,Bistros",3.5,133
4,Lupo,49.27823,-123.1174,Italian,4.5,437
4,Earls Kitchen + Bar,49.2757248,-123.1205558,"Canadian (New),Cocktail Bars",3.5,262
4,Jam Cafe on Beatty,49.2802586,-123.1096376,Breakfast & Brunch,4.5,1362
4,The Keg Steakhouse + Bar - Yaletown,49.27665,-123.11944,"Steakhouses,Bars,Seafood",3.5,289
4,Manoush'eh,49.27667072314417,-123.12570086148996,Mediterranean,5.0,230
4,West Oak Restaurant,49.2764158,-123.1195458,"Seafood,Lounges,Steakhouses",3.5,259
4,La Terrazza,49.275002841553594,-123.11867120010272,Italian,3.5,140
4,Little Saigon Yaletown,49.2737438258852,-123.123083556537,Vietnamese,3.5,98
4,Angus T,49.2762326068102,-123.119233623147,"Cafes,Bakeries",4.0,93
4,Banter Room,49.2763185,-123.1196683,"Canadian (New),Bars,Breakfast & Brunch",3.5,118
4,Nero Waffles,49.27834403099929,-123.122044653573,"Waffles,Coffee & Tea",4.5,491
4,Happy Noodle House,49.27664,-123.12578,"Dim Sum,Noodles",4.5,83
4,Tacofino,49.2764357,-123.1194951,Mexican,4.0,165
4,Salsa & Agave Mexican Grill,49.2741278,-123.1217609,"Mexican,Bars",3.5,206
4,Hundy,49.27562509135987,-123.1221336,"Burgers,Fast Food,Beer Bar",3.5,72
4,Nightshade,49.27604,-123.12042,"Vegan,Vegetarian",4.5,25
4,The Mexican Antojitos Y Cantina,49.2787726,-123.1240268,Mexican,4.5,402
4,Medina Cafe,49.2804429972571,-123.117036269849,"Breakfast & Brunch,Middle Eastern,Wine Bars",4.0,2585
4,Zab Zaab Thai Cuisine,49.27493,-123.12321,"Thai,Cideries,Cocktail Bars",4.5,21
4,Kaide Sushi,49.2742161,-123.1270679,Sushi Bars,4.5,238
4,Sushi Jin,49.2795794102629,-123.123817518353,"Japanese,Sushi Bars",4.5,137
4,Hawksworth Restaurant,49.2833971,-123.1191704,Canadian (New),4.0,646
4,Sushi Maro,49.27491673721424,-123.12189090000004,"Sushi Bars,Japanese",3.5,88
4,Le Crocodile Restaurant,49.2822815356982,-123.124911131657,French,4.5,438
4,Glory Juice,49.275634,-123.123459,"Juice Bars & Smoothies,Organic Stores,Salad",4.0,14
4,Chambar,49.2801460007961,-123.109925328073,Belgian,4.0,1536
4,Number E Food,49.277569151917,-123.131018212403,"Sandwiches,Coffee & Tea",5.0,138
4,Ki-Isu Japanese Restaurant,49.2737478,-123.1232254,"Japanese,Sushi Bars",3.5,119
4,The Pawn Shop YVR,49.2781054,-123.1252051,"Desserts,Bars,Mexican",4.0,158
4,Nuba in Gastown,49.2827625062516,-123.109646101134,"Mediterranean,Lebanese",4.0,745
5,Jam Cafe on Beatty,49.2802586,-123.1096376,Breakfast & Brunch,4.5,1362
5,Chambar,49.2801460007961,-123.109925328073,Belgian,4.0,1536
5,Fanny Bay Oyster Bar & Shellfish Market,49.2787525,-123.1138689,"Seafood,Seafood Markets",4.5,752
5,Caveman Cafe,49.280802324947445,-123.10703500282293,"Organic Stores,Salad,Cafes",4.5,271
5,Pizzeria Ludica,49.2800427277576,-123.108486811639,"Pizza,Italian,Tabletop Games",4.0,184
5,Miku,49.28691753455261,-123.11276314110472,"Japanese,Sushi Bars,Vegetarian",4.5,2200
5,Devil's Elbow Ale & Smoke House,49.2801437,-123.1098099,"Gastropubs,Barbeque,Smokehouse",3.5,194
5,Nuba in Gastown,49.2827625062516,-123.109646101134,"Mediterranean,Lebanese",4.0,745
5,The Dirty Apron Delicatessen,49.2805632,-123.1091772,"Cafes,Delicatessen,Breakfast & Brunch",4.5,69
5,Black Rice Izakaya,49.278444,-123.114329,"Japanese,Sushi Bars,Tapas Bars",4.0,294
5,Twisted Fork,49.283194,-123.104445,"French,Breakfast & Brunch",4.0,1099
5,TAKO,49.278816,-123.1078822,"Korean,Mexican",4.0,218
5,Medina Cafe,49.2804429972571,-123.117036269849,"Breakfast & Brunch,Middle Eastern,Wine Bars",4.0,2585
5,Blue Water Cafe,49.2761945,-123.1209935,Seafood,4.5,1063
5,Frankie's Italian Kitchen,49.2779493,-123.1137363,"Italian,Wine Bars,Breakfast & Brunch",3.5,154
5,Nemesis Coffee,49.28281595985871,-123.11027107703038,Cafes,4.5,217
5,Lupo,49.27823,-123.1174,Italian,4.5,437
5,Phnom Penh,49.278431,-123.098205,"Cambodian,Vietnamese",4.0,1600
5,Browns Socialhouse QE Theatre,49.28022,-123.11287,"Burgers,Pubs",4.0,40
5,Tokyo In April,49.2806813,-123.1073936,Japanese,4.5,51
5,Meat & Bread,49.2826255017147,-123.109336831057,"Sandwiches,Soup,Salad",4.0,785
5,Tsuki Sushi Bar,49.2809829711914,-123.10765838623,"Sushi Bars,Japanese",4.0,196
5,Finch's Tea & Coffee House,49.2825732,-123.1113434,"Coffee & Tea,Sandwiches,Breakfast & Brunch",4.5,416
5,OEB Breakfast Co. Yaletown,49.2734341,-123.1192724,Breakfast & Brunch,4.5,735
5,Hawksworth Restaurant,49.2833971,-123.1191704,Canadian (New),4.0,646
5,The Flying Pig,49.27501,-123.122,"Canadian (New),Seafood",4.0,1290
5,Gotham Steakhouse & Bar,49.2829254,-123.115793,"Steakhouses,Cocktail Bars,Seafood",4.0,420
5,Pourhouse Restaurant,49.2841134475502,-123.10842879595,"Cocktail Bars,Comfort Food,Burgers",4.0,552
5,Papparoti,49.2799385,-123.1081741,"Coffee & Tea,Juice Bars & Smoothies,Sandwiches",4.5,39
5,Di Beppe,49.28237705581659,-123.10450043738042,Italian,4.0,136
5,PiDGiN,49.2819071402452,-123.104188653967,"Japanese,Korean,French",4.0,320
5,Robba da Matti,49.2753397,-123.1208967,"Italian,Tapas Bars",4.0,491
5,La Taqueria Pinche Taco Shop,49.282912,-123.110593,"Mexican,Cocktail Bars",4.5,521
5,L'Abattoir,49.2831869855333,-123.104450140894,"French,Canadian (New),Breakfast & Brunch",4.0,579
5,Botanist,49.2883099,-123.1167271,"Canadian (New),Diners,Breakfast & Brunch",4.5,372
5,The Magnet,49.2824018,-123.1110785,"Beer Bar,Tapas/Small Plates,Cocktail Bars",5.0,17
5,St Lawrence Restaurant,49.2832584031253,-123.097993419888,French,4.5,140
5,Rodney's Oyster House,49.274326,-123.123131,Seafood,4.0,820
5,Chinatown BBQ,49.280294,-123.1015,"Chinese,Barbeque",4.5,261
5,Calabash Bistro,49.281004479966,-123.104228199529,Caribbean,4.0,285
5,Kokoro Tokyo Mazesoba,49.2833927,-123.115078,Japanese,4.0,447
5,Alibi Room,49.284201944511,-123.1001915385,"Pubs,Canadian (New),Gastropubs",4.5,566
5,Minami,49.2752733,-123.1207029,"Japanese,Sushi Bars",4.0,752
5,Jinya Ramen Bar - Vancouver,49.2803264,-123.11793569570304,Ramen,4.0,429
5,Five Sails Restaurant,49.2880313351364,-123.113292160758,French,4.5,179
5,Congee Noodle Delight,49.2805896869679,-123.106225075342,"Chinese,Barbeque,Noodles",3.5,93
5,Charisma Cafe & Dessert House,49.28018,-123.10866,"Desserts,Bubble Tea,Cafes",4.0,45
5,Gringo,49.2831553214634,-123.105335897068,"Mexican,Bars,Tex-Mex",4.5,282
5,Bao Bei Chinese Brasserie,49.2796095312486,-123.100574596039,Chinese,4.0,416
5,Sushi Den,49.2793121337891,-123.107757568359,"Japanese,Sushi Bars",3.0,167
7,iDen & Quan Ju De Beijing Duck House,49.26021,-123.1148451,Chinese,3.5,94
7,La Taqueria Pinche Taco Shop,49.263559,-123.112736,Mexican,4.0,681
7,Indian Roti Kitchen,49.25901,-123.11538,Indian,4.5,158
7,Vij's Restaurant,49.25754,-123.11479,Indian,4.0,389
7,Marulilu Cafe,49.26338,-123.11415,Cafes,4.0,285
7,Saku,49.2631006,-123.11667523250104,Japanese,4.5,218
7,Passion8 Dessert Cafe,49.258435242883,-123.11499774456,"Desserts,Korean,Coffee & Tea",4.0,210
7,Regal Mansion Cuisine Seafood Restaurant,49.26099858201743,-123.11651119496848,"Chinese,Seafood",4.0,28
7,Hokkaido Ramen Santouka,49.263127,-123.1168917,"Noodles,Ramen,Soup",4.0,222
7,Uma Sushi,49.2638048,-123.1137294,"Japanese,Sushi Bars",4.5,111
7,Published On Main,49.25283186017385,-123.10116032897228,"Tapas/Small Plates,Wine Bars,Cocktail Bars",4.5,99
7,Peaceful Restaurant,49.263147,-123.116143,"Chinese,Noodles",3.5,621
7,Heritage Asian Eatery,49.26287,-123.11247,"Pan Asian,Chinese",4.0,87
7,Tropika On Cambie,49.2589,-123.11538,"Malaysian,Singaporean,Thai",3.0,174
7,Anh and Chi,49.2550314422938,-123.100882202153,"Vietnamese,Cocktail Bars",4.0,620
7,The Golden Horn Turkish Bakery & Cafe,49.25981092848732,-123.11528339982031,"Coffee & Tea,Bakeries,Cafes",5.0,10
7,Yolks,49.2631139,-123.1163529,"Coffee & Tea,Breakfast & Brunch",3.5,346
7,Menya Raizo,49.26336,-123.11314,Ramen,4.0,74
7,Seaport City Seafood Restaurant,49.263921119674905,-123.115152,Dim Sum,4.5,21
7,Aperture Coffee Bar,49.2632037459,-123.110469593,"Coffee & Tea,Breakfast & Brunch,Art Galleries",4.0,124
7,Fable Diner,49.2630749,-123.1019822,"Diners,American (Traditional)",4.0,331
7,Yu Shang Hot Pot,49.263149,-123.125629,Hot Pot,4.5,77
7,Kyu Grill,49.2603797912598,-123.113357543945,"Food Trucks,Japanese,Asian Fusion",4.0,13
7,Zarak By Afghan Kitchen,49.266224,-123.1006089,"Afghan,Cocktail Bars,Breakfast & Brunch",4.5,66
7,Maizal RMF,49.2600097,-123.1012988,Mexican,4.5,146
7,Shiro,49.2580042,-123.1149151,"Japanese,Sushi Bars",4.0,244
7,The Firewood Café,49.2584924,-123.1148336,Pizza,4.0,121
7,Gyu-Kaku Japanese BBQ,49.2633338,-123.1255837,"Barbeque,Japanese,Asian Fusion",4.0,197
7,Rogue Kitchen & Wetbar,49.263047,-123.117827,"American (Traditional),Gastropubs",3.5,145
7,Sushi California,49.2630454633729,-123.112614326016,"Japanese,Sushi Bars",3.5,317
7,Burgoo Bistros,49.25763,-123.10084,"Comfort Food,Bistros",4.0,498
7,Westcoast Poke,49.26409,-123.1140415,"Hawaiian,Poke",4.0,171
7,Cactus Club Cafe,49.2633734327403,-123.117130327243,"Canadian (New),Cocktail Bars",3.5,144
7,Lotus Seed Vegan,49.2631751,-123.1204905,Vegan,4.0,127
7,Dynasty Seafood Restaurant,49.2635999,-123.12138,"Dim Sum,Seafood",3.5,294
7,49th Parallel Coffee,49.2591330651218,-123.10088478104,"Cafes,Coffee & Tea,Donuts",4.0,501
7,The Cascade Room,49.2617,-123.10062,"Pubs,Canadian (New),Cocktail Bars",4.0,231
7,Simit Bakery,49.2632345,-123.1087722,"Bakeries,Bagels,Turkish",4.5,38
7,Caffe Cittadella,49.264809386635505,-123.11726668221056,"Coffee & Tea,Bistros",4.0,157
7,La Taqueria Food Truck,49.261226,-123.1139268,"Food Trucks,Mexican",4.5,7
7,Banana Leaf,49.26302,-123.1225,"Malaysian,Singaporean",3.5,299
7,Blaze Gourmet Burgers,49.2666437,-123.1037431,"Fast Food,Burgers,Coffee & Tea",4.5,25
7,Sushi Hil,49.2554661,-123.1011451,"Japanese,Sushi Bars",4.5,23
7,Seiza,49.2578770366267,-123.100880943239,"Japanese,Sushi Bars",4.0,79
7,Congee Noodle House,49.26316,-123.10213,"Chinese,Noodles",3.5,349
7,Nuba - Mount Pleasant,49.26797,-123.10171,"Mediterranean,Lebanese",4.0,160
7,Elephant Garden Creamery,49.2661487,-123.0694056,"Food Stands,Ice Cream & Frozen Yogurt,Desserts",4.5,134
7,Hachibei Japanese Restaurant,49.256899,-123.1215336,Japanese,4.0,74
7,New Sun Restaurant,49.2592643,-123.1152101,Chinese,3.5,28
7,Bubble Waffle Cafe,49.26086,-123.11629,"Bubble Tea,Waffles,Soup",4.0,19
8,Saku,49.2631006,-123.11667523250104,Japanese,4.5,218
8,Rogue Kitchen & Wetbar,49.263047,-123.117827,"American (Traditional),Gastropubs",3.5,145
8,Dynasty Seafood Restaurant,49.2635999,-123.12138,"Dim Sum,Seafood",3.5,294
8,La Taqueria Pinche Taco Shop,49.263559,-123.112736,Mexican,4.0,681
8,Hokkaido Ramen Santouka,49.263127,-123.1168917,"Noodles,Ramen,Soup",4.0,222
8,Yolks,49.2631139,-123.1163529,"Coffee & Tea,Breakfast & Brunch",3.5,346
8,Marulilu Cafe,49.26338,-123.11415,Cafes,4.0,285
8,Cactus Club Cafe,49.2633734327403,-123.117130327243,"Canadian (New),Cocktail Bars",3.5,144
8,Lotus Seed Vegan,49.2631751,-123.1204905,Vegan,4.0,127
8,Seaport City Seafood Restaurant,49.263921119674905,-123.115152,Dim Sum,4.5,21
8,Peaceful Restaurant,49.263147,-123.116143,"Chinese,Noodles",3.5,621
8,Caffe Cittadella,49.264809386635505,-123.11726668221056,"Coffee & Tea,Bistros",4.0,157
8,Uma Sushi,49.2638048,-123.1137294,"Japanese,Sushi Bars",4.5,111
8,A.Bento,49.263164,-123.118857,"Taiwanese,Chinese,Asian Fusion",4.0,27
8,Banana Leaf,49.26302,-123.1225,"Malaysian,Singaporean",3.5,299
8,Salmon n' Bannock,49.2631378,-123.1296705,Canadian (New),4.5,204
8,Vij's Restaurant,49.25754,-123.11479,Indian,4.0,389
8,Cafe & Life Co.,49.265218,-123.116184,Cafes,4.5,12
8,Westcoast Poke,49.26409,-123.1140415,"Hawaiian,Poke",4.0,171
8,Yu Shang Hot Pot,49.263149,-123.125629,Hot Pot,4.5,77
8,Gyu-Kaku Japanese BBQ,49.2633338,-123.1255837,"Barbeque,Japanese,Asian Fusion",4.0,197
8,Tractor,49.2634674383775,-123.118251698812,Breakfast & Brunch,3.5,27
8,Regal Mansion Cuisine Seafood Restaurant,49.26099858201743,-123.11651119496848,"Chinese,Seafood",4.0,28
8,Menya Raizo,49.26336,-123.11314,Ramen,4.0,74
8,Heritage Asian Eatery,49.26287,-123.11247,"Pan Asian,Chinese",4.0,87
8,I Cafe,49.2630451,-123.1200749,Chinese,3.0,63
8,Indian Roti Kitchen,49.25901,-123.11538,Indian,4.5,158
8,iDen & Quan Ju De Beijing Duck House,49.26021,-123.1148451,Chinese,3.5,94
8,Passion8 Dessert Cafe,49.258435242883,-123.11499774456,"Desserts,Korean,Coffee & Tea",4.0,210
8,Pizza Rubato Napoletana,49.2635503,-123.1170685,Pizza,4.5,8
8,Aperture Coffee Bar,49.2632037459,-123.110469593,"Coffee & Tea,Breakfast & Brunch,Art Galleries",4.0,124
8,Whole Food Market,49.2640495,-123.1150513,"Coffee & Tea,Cafes,Beer, Wine & Spirits",4.0,18
8,La Ruota,49.26457006285351,-123.1152291,"Pizza,Italian",4.0,14
8,Yanaki Sushi,49.2657961,-123.1219663,"Japanese,Sushi Bars",4.0,76
8,Jollibee,49.2628615714721,-123.1151665,"Fast Food,Chicken Shop",3.5,28
8,Deja Brew,49.2636604,-123.1251297,"Coffee & Tea,Soup,Sandwiches",4.5,52
8,Sushi Dragon,49.2631475,-123.118358,"Japanese,Sushi Bars",4.0,91
8,Sushi California,49.2630454633729,-123.112614326016,"Japanese,Sushi Bars",3.5,317
8,Kamei on Broadway,49.263643,-123.118152,"Japanese,Sushi Bars,Asian Fusion",4.0,18
8,Dockside Restaurant,49.2693844631928,-123.13101576314,Seafood,3.0,275
8,Blenz Coffee,49.2634411,-123.1198158,"Coffee & Tea,Sandwiches",3.5,22
8,K Cafe,49.2630081,-123.1200714,"Coffee & Tea,Cafes",4.5,24
8,Genki Eki Noodle bar,49.263459,-123.119582,"Japanese,Noodles",4.5,3
8,Szechuan Chili,49.2657951,-123.1219401,Chinese,3.5,58
8,McDonald's,49.263406,-123.1162947,"Fast Food,Burgers,Coffee & Tea",3.5,22
8,CRAFT Beer Market,49.2702147,-123.1060713,"Beer Bar,Burgers,Canadian (New)",3.5,518
8,Gusto A Taste of Italy,49.2714006565536,-123.10593623668,"Desserts,Italian,Coffee & Tea",4.5,84
8,Elephant Garden Creamery,49.2661487,-123.0694056,"Food Stands,Ice Cream & Frozen Yogurt,Desserts",4.5,134
8,Shiro,49.2580042,-123.1149151,"Japanese,Sushi Bars",4.0,244
8,Stages Bistro & Lounge,49.26376,-123.12046,"Lounges,Canadian (New)",3.0,22
9,OEB Breakfast Co. Yaletown,49.2734341,-123.1192724,Breakfast & Brunch,4.5,735
9,Fanny Bay Oyster Bar & Shellfish Market,49.2787525,-123.1138689,"Seafood,Seafood Markets",4.5,752
9,The Flying Pig,49.27501,-123.122,"Canadian (New),Seafood",4.0,1290
9,Blue Water Cafe,49.2761945,-123.1209935,Seafood,4.5,1063
9,Robba da Matti,49.2753397,-123.1208967,"Italian,Tapas Bars",4.0,491
9,Rodney's Oyster House,49.274326,-123.123131,Seafood,4.0,820
9,Lupo,49.27823,-123.1174,Italian,4.5,437
9,Minami,49.2752733,-123.1207029,"Japanese,Sushi Bars",4.0,752
9,La Taqueria Pinche Taco Shop,49.263559,-123.112736,Mexican,4.0,681
9,Manoush'eh,49.27667072314417,-123.12570086148996,Mediterranean,5.0,230
9,Saku,49.2631006,-123.11667523250104,Japanese,4.5,218
9,Sushi Jin,49.2795794102629,-123.123817518353,"Japanese,Sushi Bars",4.5,137
9,The Mexican Antojitos Y Cantina,49.2787726,-123.1240268,Mexican,4.5,402
9,Elisa,49.2759562,-123.1213608,Steakhouses,4.0,197
9,Provence Marinaside,49.2733385,-123.1194637,"Seafood,French,Breakfast & Brunch",3.5,360
9,Black Rice Izakaya,49.278444,-123.114329,"Japanese,Sushi Bars,Tapas Bars",4.0,294
9,Brix & Mortar,49.27561628359493,-123.1219105,"Wine Bars,Canadian (New),Venues & Event Spaces",4.0,318
9,Cioppino's Mediterranean Grill,49.275522,-123.121794,"Mediterranean,Italian",4.5,197
9,Tasty Indian Bistro,49.2744011,-123.1236818,Indian,4.0,206
9,Fable Diner,49.2630749,-123.1019822,"Diners,American (Traditional)",4.0,331
9,The Parlour,49.276835,-123.120221,"Pizza,Lounges,Tapas/Small Plates",4.0,463
9,Yu Shang Hot Pot,49.263149,-123.125629,Hot Pot,4.5,77
9,Nero Waffles,49.27834403099929,-123.122044653573,"Waffles,Coffee & Tea",4.5,491
9,Uma Sushi,49.2638048,-123.1137294,"Japanese,Sushi Bars",4.5,111
9,Honey Salt,49.2753742,-123.1128477,"Canadian (New),Breakfast & Brunch,Lounges",3.5,266
9,Small Victory Bakery,49.27648024736094,-123.121204593404,"Coffee & Tea,Bakeries,Cafes",4.0,306
9,The Pawn Shop YVR,49.2781054,-123.1252051,"Desserts,Bars,Mexican",4.0,158
9,MeeT in Yaletown,49.2748495736666,-123.121902530398,"Comfort Food,Gluten-Free,Vegetarian",4.0,163
9,Burgoo Bistro,49.27968,-123.12763,"Comfort Food,Bistros",4.0,171
9,Gyu-Kaku Japanese BBQ,49.2633338,-123.1255837,"Barbeque,Japanese,Asian Fusion",4.0,197
9,Hokkaido Ramen Santouka,49.263127,-123.1168917,"Noodles,Ramen,Soup",4.0,222
9,Happy Noodle House,49.27664,-123.12578,"Dim Sum,Noodles",4.5,83
9,Marulilu Cafe,49.26338,-123.11415,Cafes,4.0,285
9,Kaide Sushi,49.2742161,-123.1270679,Sushi Bars,4.5,238
9,Fritz European Fry House,49.2772045,-123.1265253,"Fast Food,Poutineries,Modern European",4.0,808
9,Tutto,49.2784091,-123.1187139,"Italian,Bars",4.5,50
9,Le Petit Belge,49.2789656680049,-123.116212114692,"Bakeries,Breakfast & Brunch,Belgian",4.0,344
9,The Templeton,49.2785261,-123.1243982,"Breakfast & Brunch,Burgers,Tapas/Small Plates",4.0,528
9,The Victor,49.27540569887477,-123.1121986054184,"Steakhouses,Seafood",3.5,241
9,Maruhachi Ra-Men,49.27854065320407,-123.1157914,Ramen,4.0,256
9,The Keg Steakhouse + Bar - Yaletown,49.27665,-123.11944,"Steakhouses,Bars,Seafood",3.5,289
9,Branas Mediterranean Grill,49.2686214,-123.1184584,"Mediterranean,Greek",3.5,64
9,Lotus Seed Vegan,49.2631751,-123.1204905,Vegan,4.0,127
9,Per Se Social Corner,49.2785831916346,-123.118480343303,"Pizza,Cafes,Italian",3.5,239
9,The Greek By Anatoli,49.276285,-123.1197178,Greek,4.0,254
9,TAKO,49.278816,-123.1078822,"Korean,Mexican",4.0,218
9,CRAFT Beer Market,49.2702147,-123.1060713,"Beer Bar,Burgers,Canadian (New)",3.5,518
9,Homer St. Cafe and Bar,49.2783665,-123.1182373,Canadian (New),3.5,346
9,Fat Mao Noodles,49.2799016,-123.1272458,"Noodles,Thai",4.5,41
9,Angus T,49.2762326068102,-123.119233623147,"Cafes,Bakeries",4.0,93
10,OEB Breakfast Co. Yaletown,49.2734341,-123.1192724,Breakfast & Brunch,4.5,735
10,The Flying Pig,49.27501,-123.122,"Canadian (New),Seafood",4.0,1290
10,Blue Water Cafe,49.2761945,-123.1209935,Seafood,4.5,1063
10,Robba da Matti,49.2753397,-123.1208967,"Italian,Tapas Bars",4.0,491
10,Rodney's Oyster House,49.274326,-123.123131,Seafood,4.0,820
10,La Taqueria Pinche Taco Shop,49.263559,-123.112736,Mexican,4.0,681
10,Branas Mediterranean Grill,49.2686214,-123.1184584,"Mediterranean,Greek",3.5,64
10,Minami,49.2752733,-123.1207029,"Japanese,Sushi Bars",4.0,752
10,Manoush'eh,49.27667072314417,-123.12570086148996,Mediterranean,5.0,230
