bikeStationID,name,latitude,longitude,category
1,Cafe Tica,49.263729377492915,-123.11088993770872,Coffee Shop
1,The Federal Store,49.2619842404315,-123.10321595745958,Convenience Store
1,Pure Bread,49.26657673253481,-123.10454749124816,Bakery
1,Charleson Park,49.26688043290664,-123.124680519104,Park
1,Mt. Pleasant Park,49.25704181541729,-123.10594558866053,Park
1,BierCraft,49.255810712786875,-123.1152626182291,Belgian Restaurant
1,Book Warehouse,49.263265238186946,-123.11831532735566,Bookstore
1,Winners,49.2645066,-123.1144545,Department Store
1,Lemonade Gluten Free Bakery,49.2551580971158,-123.11527588323533,Bakery
1,Firewood Cafe,49.25857044342822,-123.11499901879284,Pizzeria
1,PetSmart,49.2674781,-123.1135119,Pet Supplies Store
1,Tandem Bike Cafe,49.25709035738032,-123.12022281134827,Café
1,Potluck Hawker Eatery,49.254536,-123.114987,Malay Restaurant
1,Pulpfiction Books,49.26355342177575,-123.10073379181604,Bookstore
1,Walrus,49.25474085327603,-123.11497459581078,Furniture and Home Store
1,Nook,49.269425215316,-123.10923099517822,Italian Restaurant
1,Dutch Wooden Shoe Cafe,49.25611944213464,-123.11508991285035,Breakfast Spot
1,Congee Noodle House 粥麵館 (Congee Noodle House),49.26302855757928,-123.10210492766456,Chinese Restaurant
1,Fable Diner,49.26297765141387,-123.10167247616315,Diner
1,Uncle Fatih's Pizza,49.26400830149685,-123.11414583042638,Pizzeria
1,Banana Leaf,49.263215295553735,-123.12245965003966,Malay Restaurant
1,The Wicklow Public House,49.268680606178656,-123.1188597165053,Pub
1,Chutney Villa,49.263044061682194,-123.10184112190444,Indian Restaurant
1,Peaceful Restaurant 和平饭店,49.26650968885001,-123.10373071412252,Chinese Restaurant
1,Paragon Tea Room,49.255499,-123.115392,Tea Room
1,JJ's Trucketeria,49.26379620771915,-123.10249271833825,Food Truck
1,The Mighty Oak,49.25467874926743,-123.10968142539984,Grocery Store
1,JJ Bean,49.27018889270816,-123.10916789151295,Coffee Shop
1,CRESCENT nail and spa,49.26331681687313,-123.12804400920868,Nail Salon
1,Shiro,49.25793111820758,-123.11478014107705,Japanese Restaurant
1,La Taqueria Pinche Taco Shop,49.262564265487796,-123.10110019676664,Taco Restaurant
1,Rosemary Rocksalt,49.26256797448487,-123.10107194578734,Bagel Shop
1,Tacofino Ocho,49.266306,-123.10449,Taco Restaurant
1,Club House Restaurant,49.26873589139704,-123.11100740998239,Sushi Restaurant
1,Park Theatre,49.25461433004826,-123.11480635147583,Movie Theater
1,Bird on a Wire Creations,49.262404255503064,-123.10108151935893,Arts and Crafts Store
1,Tocador,49.26176,-123.100707,Latin American Restaurant
1,Dock Lunch,49.261069,-123.101715,Sandwich Spot
1,8th and Main,49.263575176361456,-123.10102055655804,Clothing Store
1,Ignite Pizzeria,49.262067,-123.100761,Pizzeria
1,Big Rock Urban Brewery & Eatery,49.267366436824375,-123.1110969703105,Brewery
1,Chicha,49.262769281784344,-123.10208487908602,Peruvian Restaurant
1,Branas Mediterranean Grill,49.26851056326371,-123.11867818921722,Mediterranean Restaurant
1,Deja Brew,49.26358287175376,-123.12525451183319,Coffee Shop
1,Mahony & Sons,49.26923829304955,-123.11866096512108,Irish Pub
1,Vancouver Hackspace (VHS),49.269455218703726,-123.11065363512034,Bar
1,JJ Bean,49.25515671412181,-123.11525796707687,Café
1,Argo Cafe,49.268573898784624,-123.10454127549316,Diner
1,Shoppers Drug Mart,49.256517,-123.115396,Pharmacy
1,Hachibei,49.257046185979725,-123.12152320384365,Japanese Restaurant
1,Yanaki Sushi,49.26583664148601,-123.12211255834363,Sushi Restaurant
1,Terra Breads False Creek,49.266546286386266,-123.10587000009507,Café
1,Xing Fu Tang,49.25454586668117,-123.11500290054555,Bubble Tea Shop
1,Blenz Coffee,49.269417679609255,-123.1063945896498,Coffee Shop
1,Sunny Spot Cafe 张记凉皮肉夹馍,49.26222648043515,-123.10101790521091,Noodle Restaurant
1,F As In Frank,49.26326619092732,-123.10115572202496,Vintage and Thrift Store
1,Starbucks,49.263049,-123.119606,Coffee Shop
1,Hinge Park,49.27083350093227,-123.10963467089735,Park
4,Blue Water Cafe + Raw Bar,49.27616536589696,-123.12110447015738,Seafood Restaurant
4,Minami,49.275341077987406,-123.12085632170566,Japanese Restaurant
4,Mister,49.2750619179467,-123.12131599593184,Ice Cream Parlor
4,The Cross Decor & Design,49.27515993670403,-123.12301047546282,Furniture and Home Store
4,Small Victory Bakery,49.27651218171028,-123.12133631376243,Bakery
4,Angus T,49.275967,-123.119894,Bakery
4,The Flying Pig Yaletown,49.27526846272362,-123.12221995760233,Restaurant
4,La Terrazza Restaurant,49.27484877745373,-123.11877379671792,Italian Restaurant
4,David Lam Park,49.2724665529135,-123.12386556302295,Park
4,Tacofino,49.276433,-123.119389,Taco Restaurant
4,Marinaside Seawall,49.272912,-123.119653,Waterfront
4,Rodney's Oyster House,49.27443610411226,-123.12337936574245,Seafood Restaurant
4,Cioppino's,49.275522,-123.121794,Mediterranean Restaurant
4,The Parlour,49.27673436926522,-123.12012815066782,Italian Restaurant
4,MeeT In Yaletown,49.27489568716117,-123.12175649469224,Vegan and Vegetarian Restaurant
4,Tasty Indian Bistro,49.274205,-123.12331,Indian Restaurant
4,Nuba Café,49.275925,-123.12444,Middle Eastern Restaurant
4,Banter Room,49.27620626788396,-123.11949580948055,Restaurant
4,Skoah,49.27687025872982,-123.1199196210468,Spa
4,Revolucion Cigars and Gifts,49.276098,-123.120047,Smoke Shop
4,Provence Marinaside Seafood Restaurant Bar & Grill,49.27312298947182,-123.1196503464242,French Restaurant
4,Matchstick Coffee Roasters,49.274582128506026,-123.126511995719,Café
4,OEB Breakfast Co.,49.273261,-123.119281,Breakfast Spot
4,Hapa Izakaya,49.27506961690845,-123.12259131644275,Japanese Restaurant
4,Kaide Sushi Bar,49.27417332259245,-123.12682820892486,Sushi Restaurant
4,Coo Coo Coffee,49.27570349314551,-123.12391664217374,Café
4,Nero Belgian Waffle Bar,49.278451,-123.122024,Dessert Shop
4,La Lotus Nail Spa,49.2766849104495,-123.12552355156475,Spa
4,Brix & Mortar,49.2757402870058,-123.12220855571641,Wine Bar
4,The Keg Steakhouse + Bar - Yaletown,49.276623062726536,-123.11944195607948,Restaurant
4,Chancho Tortilleria,49.276241,-123.125082,Taco Restaurant
4,Salsa & Agave Mexican Grill,49.27392158568026,-123.12163317004655,Mexican Restaurant
4,Bartholomew Bar,49.276016,-123.11971,Cocktail Bar
4,The Pawn Shop,49.27805439644988,-123.12496542437808,Taco Restaurant
4,The Mexican,49.27877806840367,-123.12395347847574,Mexican Restaurant
4,Cactus Club Cafe,49.27502184473456,-123.12270192465728,American Restaurant
4,Homer St. Cafe and Bar,49.278591060474405,-123.11838476992322,Restaurant
4,George Wainborn Park,49.272382878621656,-123.12943339347841,Park
4,Cooper's Park,49.27354702489317,-123.11375106435273,Dog Park
4,Residence Inn by Marriott Vancouver Downtown,49.2779047,-123.1286238,Hotel
4,Orpheum Theatre,49.28010297415788,-123.12018430593969,Concert Hall
4,Passione Gelato Artigianle,49.275326,-123.113816,Gelato Shop
4,Seawall Yaletown,49.271251,-123.128173,Waterfront
4,The Templeton,49.278366335977395,-123.1245200293811,Diner
4,Commodore Ballroom,49.28068562197917,-123.12050972144668,Concert Hall
4,Pacific Cinémathèque,49.27858712594776,-123.12611139411989,Indie Movie Theater
4,Urban Fare,49.2736284,-123.120412,Grocery Store
4,L'Hermitage,49.2801392339119,-123.11748032945334,Hotel
4,Nando's,49.27799454027567,-123.12738742267,Portuguese Restaurant
4,Breka Bakery & Cafe,49.27849567034125,-123.1280624099068,Bakery
4,Colony Bar Granville,49.27965,-123.12275,Bar
4,Fresh Sushi,49.27557138170163,-123.11494473024044,Sushi Restaurant
4,Pallet Coffee Roasters,49.279895,-123.123776,Coffee Shop
4,Fanny Bay Oyster Bar,49.27860106769942,-123.1144109990253,Seafood Restaurant
4,Gyu-Kaku Japanese BBQ,49.28027716380092,-123.12483759025491,Japanese Restaurant
4,Medina Café,49.28056540642322,-123.11685919761656,Breakfast Spot
4,Uncle Fatih's Pizza,49.27881730405176,-123.12230420747326,Pizzeria
4,JW Marriott Parq Vancouver,49.27556811465817,-123.11364568259705,Hotel
4,Hampton Inn & Suites,49.277855,-123.1140857,Hotel
4,Marutama Ramen,49.278585933023315,-123.11560211787825,Ramen Restaurant
4,Honey Salt,49.275093751761524,-123.11302372769076,Restaurant
4,All Star Tickets,49.27922522997254,-123.11348008170742,Arts and Entertainment
4,BC Place,49.27676240078305,-123.11164155870689,Stadium
4,Japadog,49.280271906961346,-123.11825983307145,Hot Dog Joint
4,Uva Wine & Cocktail Bar,49.279634156608495,-123.12044892750485,Wine Bar
4,JJ Bean,49.27938179808702,-123.11518086597503,Coffee Shop
4,Paramount Fine Foods,49.280451539138795,-123.11858600825325,Lebanese Restaurant
4,Sheraton Vancouver Wall Centre,49.280314,-123.1264736,Hotel
4,Shizen Ya,49.28088036111347,-123.12455177307127,Japanese Restaurant
4,ZAC•ZAC Japanese Curry House,49.28057704223249,-123.118815107846,Japanese Curry Restaurant
4,Ancora Waterfront Dining and Patio,49.27377034789741,-123.13288606975158,Seafood Restaurant
4,False Creek Seawall,49.27273179887483,-123.13379848089629,Hiking Trail
4,The Burrard,49.27984575799536,-123.12741533581227,Hotel
4,Charleson Park,49.26688043290664,-123.124680519104,Park
4,"the DOUGLAS, Autograph Collection",49.2757232,-123.1138588,Hotel
4,Number e food,49.277899375511915,-123.13106017654827,Sandwich Spot
4,Dublin Calling,49.28024548406235,-123.1213076549563,Pub
4,Osaka Sushi,49.27748814673549,-123.13175079051781,Sushi Restaurant
4,Two Parrots Perch & Grill,49.27711002287748,-123.12627120696303,Karaoke Bar
4,Habitat Island,49.27220087369238,-123.1108510494232,Scenic Lookout
4,Mangos Kitchen Bar,49.278010959535706,-123.126491443513,Mexican Restaurant
4,Queen Elizabeth Theatre,49.280228950296475,-123.11273011968323,Theater
4,Nordstrom,49.282063010813935,-123.1198628048935,Department Store
4,Wedgewood Hotel,49.28216333727451,-123.12223713622552,Hotel
4,Robson Square,49.281880886701984,-123.12367137102376,Plaza
4,Per Se Social Corner,49.278567686005346,-123.11833752536472,Café
4,Marquis Wine Cellars,49.27963170540703,-123.13018020208278,Wine Store
4,Abercrombie & Fitch,49.282273835204236,-123.11868545380594,Clothing Store
4,Pacifico Pizzeria Ristorante,49.28206768119204,-123.12407877967489,Italian Restaurant
4,Sutton Place Hotel Vancouver,49.28264004904225,-123.12387529266849,Hotel
4,Boston Pizza,49.27725900443614,-123.11426927666935,Pizzeria
4,Vancouver Art Gallery,49.28282718363111,-123.12045708766203,Art Gallery
4,Scotiabank Theatres,49.28195011448096,-123.12422359113701,Movie Theater
4,Hawksworth Restaurant,49.28336228267866,-123.11946181255522,Lounge
4,Le Crocodile Restaurant,49.28265806764619,-123.12528669834137,French Restaurant
4,SportChek,49.281886385068226,-123.12109767477027,Sporting Goods Retail
4,Elysian Coffee,49.27987,-123.127684,Coffee Shop
4,Nespresso Boutique at The Bay,49.28263723763167,-123.11765541662233,Coffee Shop
4,Victoria's Secret,49.28337166041721,-123.12249106575216,Lingerie Store
4,Jinya Ramen Bar,49.28031515071204,-123.11793364707334,Ramen Restaurant
5,Queen Elizabeth Theatre,49.280228950296475,-123.11273011968323,Theater
5,Chambar,49.279925416078164,-123.1100781115385,Belgian Restaurant
5,Jam Cafe,49.280398288146756,-123.10983626871001,Breakfast Spot
5,All Star Tickets,49.27922522997254,-123.11348008170742,Arts and Entertainment
5,Pizzeria Ludica,49.279695405260796,-123.10839660012886,Pizzeria
5,Meat & Bread,49.2826459299748,-123.10949864447797,Sandwich Spot
5,PureBread,49.282422416796415,-123.10920307592875,Bakery
5,Nemesis Coffee,49.28259043571836,-123.11011993958962,Coffee Shop
5,Finch’s Tea & Coffee House,49.28272404338896,-123.11194051344484,Sandwich Spot
5,Revolver,49.2831867506594,-123.10928769992123,Coffee Shop
5,Fanny Bay Oyster Bar,49.27860106769942,-123.1144109990253,Seafood Restaurant
5,Vancouver Playhouse Theatre,49.28050389293317,-123.11198729618889,Theater
5,BC Place,49.27676240078305,-123.11164155870689,Stadium
5,La Taqueria,49.2830218479258,-123.11042386683688,Taco Restaurant
5,Nuba,49.28281170120566,-123.10958233142155,Middle Eastern Restaurant
5,JJ Bean,49.27938179808702,-123.11518086597503,Coffee Shop
5,The Magnet,49.28239,-123.111097,Beer Bar
5,Hampton Inn & Suites,49.277855,-123.1140857,Hotel
5,Timbertrain Coffee Roasters,49.28385800135924,-123.10962180383702,Coffee Shop
5,Medina Café,49.28056540642322,-123.11685919761656,Breakfast Spot
5,The Poke Guy,49.28393736225851,-123.11216716613504,Poke Restaurant
5,Gotham Steakhouse & Cocktail Bar,49.28283023000359,-123.11586538996016,Steakhouse
5,L'Hermitage,49.2801392339119,-123.11748032945334,Hotel
5,Pidgin,49.28188770489053,-123.10431088457376,Asian Restaurant
5,Pourhouse,49.284221965846754,-123.1083297558511,Restaurant
5,Canucks Team Store,49.27741375872482,-123.10779588339813,Clothing Store
5,Dutil Denim,49.28373098438669,-123.10924095520078,Boutique
5,Gastown Steam Clock,49.28438640252272,-123.1089544674401,Monument
5,Meet in Gastown,49.28330851123337,-123.10484811523834,Vegan and Vegetarian Restaurant
5,Tacofino Taco Bar,49.282875148011186,-123.10473548656498,Taco Restaurant
5,Marutama Ramen,49.278585933023315,-123.11560211787825,Ramen Restaurant
5,Kokoro Tokyo Mazesoba,49.28339141050529,-123.11516030750509,Noodle Restaurant
5,Herschel Supply Co. Gastown,49.28455676573688,-123.11005463899691,Fashion Accessories Store
5,Cartems Donuterie,49.283833446719726,-123.1135544398471,Donut Shop
5,Keefer Bar,49.27952838897546,-123.10151373745491,Cocktail Bar
5,Passione Gelato Artigianle,49.275326,-123.113816,Gelato Shop
5,L’Abattoir,49.28321332632184,-123.10427510504385,French Restaurant
5,Hudson House Trading Co,49.28440188367509,-123.10926393873486,Gift Store
5,The Keg Steakhouse + Bar - Dunsmuir,49.28343784084837,-123.11636252876394,Restaurant
5,Vancouver Lookout,49.28463166675836,-123.11233162879944,Scenic Lookout
5,Homer St. Cafe and Bar,49.278591060474405,-123.11838476992322,Restaurant
5,Steamworks Brewing Company,49.28510690657561,-123.11144729314218,Brewery
5,Salt Tasting Room,49.28332091218098,-123.10563069354461,Wine Bar
5,The Old Spaghetti Factory,49.28371475037591,-123.1053402465035,Italian Restaurant
5,SEPHORA,49.284091751548736,-123.11720430855082,Cosmetics Store
5,JW Marriott Parq Vancouver,49.27556811465817,-123.11364568259705,Hotel
5,Nespresso Boutique at The Bay,49.28263723763167,-123.11765541662233,Coffee Shop
5,Birds & The Beets,49.283556275501816,-123.10293951840062,Café
5,Japadog,49.280271906961346,-123.11825983307145,Hot Dog Joint
5,Honey Salt,49.275093751761524,-123.11302372769076,Restaurant
5,Oak+Fort,49.283686897154375,-123.1052422619431,Women's Store
5,Rosewood Hotel Georgia,49.28342914255638,-123.1189107326352,Hotel
5,DAVIDsTEA,49.28380789641614,-123.11705058323564,Tea Room
5,Neighbour,49.28326125511832,-123.10484799088178,Clothing Store
5,Paramount Fine Foods,49.280451539138795,-123.11858600825325,Lebanese Restaurant
5,The Flying Pig Gastown,49.28387293269142,-123.10654802244733,American Restaurant
5,Delta Hotels by Marriott Vancouver Downtown Suites,49.2841854,-123.1126593,Hotel
5,Louis Vuitton Holt Renfrew Vancouver,49.2841369,-123.1163123,Leather Goods Store
5,Orpheum Theatre,49.28010297415788,-123.12018430593969,Concert Hall
5,Abercrombie & Fitch,49.282273835204236,-123.11868545380594,Clothing Store
5,La Casita,49.28291694086502,-123.1069327793394,Mexican Restaurant
5,Cooper's Park,49.27354702489317,-123.11375106435273,Dog Park
5,Commodore Ballroom,49.28068562197917,-123.12050972144668,Concert Hall
5,Inform Interiors,49.28368268737545,-123.10561135478937,Furniture and Home Store
5,ZAC•ZAC Japanese Curry House,49.28057704223249,-123.118815107846,Japanese Curry Restaurant
5,Aēsop,49.28388341447479,-123.10680627927036,Cosmetics Store
5,Hawksworth Restaurant,49.28336228267866,-123.11946181255522,Lounge
5,Miku Restaurant,49.28671261,-123.11204401,Japanese Restaurant
5,Fresh Sushi,49.27557138170163,-123.11494473024044,Sushi Restaurant
5,Beat Street Records,49.28394671839738,-123.11159338093815,Record Store
5,Creekside Park,49.27464089217221,-123.10270119038174,Park
5,Gringo,49.28307607551061,-123.1052294302468,Mexican Restaurant
5,John Fluevog Shoes,49.28383676452897,-123.10580597349151,Shoe Store
5,KURIOS by Cirque du Soleil,49.276419936821505,-123.10392585404381,Circus
5,Boxcar,49.276612892136015,-123.10007556961325,Bar
5,Nordstrom,49.282063010813935,-123.1198628048935,Department Store
5,"the DOUGLAS, Autograph Collection",49.2757232,-123.1138588,Hotel
5,Parliament Interiors,49.28400208166116,-123.10689235767505,Furniture and Home Store
5,Matchstick Coffee Roasters,49.27862623093518,-123.09930253437061,Café
5,Guilt & Co.,49.283502355230596,-123.10426876849534,Lounge
5,Breka Bakery & Café,49.285675,-123.114698,Bakery
5,Helijet,49.28651,-123.106384,Heliport
5,Trees Organic Coffee,49.28492513095138,-123.11446725654999,Café
5,Pizzeria Farina,49.27663591048199,-123.09996736185782,Pizzeria
5,The Diamond,49.28330621428268,-123.10411910641002,Lounge
5,Six Acres,49.28337542465477,-123.10433043157101,Gastropub
5,Vancouver Art Gallery,49.28282718363111,-123.12045708766203,Art Gallery
5,Seaside Seawall,49.272541366825045,-123.10406112544591,Hiking Trail
5,Phnom Penh,49.278517207129376,-123.09821389576176,Asian Restaurant
5,CF Pacific Centre,49.282867988835314,-123.11799129431805,Shopping Mall
5,Jinya Ramen Bar,49.28031515071204,-123.11793364707334,Ramen Restaurant
5,Local Gastown,49.28349985936259,-123.10416458803499,New American Restaurant
5,Mink Chocolate and Coffee,49.28683087483629,-123.11562992705996,Dessert Shop
5,Habitat Island,49.27220087369238,-123.1108510494232,Scenic Lookout
5,Science World at TELUS World of Science,49.27331030834735,-123.10350107032336,Science Museum
5,Granville Square,49.2865011087249,-123.11262911407391,Plaza
5,Vancouver Art Gallery Gift Shop,49.282801307696836,-123.12041531520579,Gift Store
5,Hyatt Regency Vancouver,49.284933576325365,-123.12040717326492,Hotel
5,Holt Renfrew,49.28401479999999,-123.1165937,Clothing Store
5,Terra Breads,49.27152494393447,-123.10667446314498,Bakery
7,Indian Roti Kitchen,49.25894973078272,-123.11508745625326,Indian Restaurant
7,Vij's,49.25752537203085,-123.11508256181219,Indian Restaurant
7,La Taqueria Pinche Taco Shop,49.263534,-123.112795,Taco Restaurant
7,Marulilu Cafe,49.26333782125798,-123.11411798000334,Japanese Restaurant
7,Whole Foods Market,49.264017781723304,-123.11530270683869,Grocery Store
7,Aperture Coffee Bar,49.26325210516326,-123.11043836933169,Coffee Shop
7,Moii Cafe,49.26264467183776,-123.11514794826508,Café
7,Milano Coffee,49.26379,-123.1088,Coffee Shop
7,Elysian Coffee,49.263168,-123.117331,Coffee Shop
7,Smith’s Bagelry,49.263227,-123.108703,Bagel Shop
7,Rogue Kitchen & Wetbar,49.2630892687977,-123.11772286891937,Bar
7,Caffè Cittadella,49.264825384675746,-123.11734283669146,Café
7,HomeSense,49.26420871065621,-123.11441002674437,Furniture and Home Store
7,Passion8,49.25841856654057,-123.11497211421313,Dessert Shop
7,Menchie's,49.26477393506128,-123.11503276462442,Frozen Yogurt Shop
7,Rain Or Shine,49.25513287020206,-123.11508058282249,Ice Cream Parlor
7,Modus Coffee,49.26304127828511,-123.10721158679615,Café
7,Sushi Dragon,49.263099771039634,-123.11820566654205,Japanese Restaurant
7,33 Acres Brewing Company,49.26385708992825,-123.10532987035252,Brewery
7,Peaceful Restaurant 和平饭店,49.26307526580492,-123.11604917049407,Chinese Restaurant
7,Body Energy Club,49.26100706323804,-123.11703809047192,Restaurant
7,Saku,49.26308716838106,-123.1166285276413,Japanese Restaurant
7,Cactus Club Cafe,49.26340783580952,-123.11727494001389,American Restaurant
7,Corduroy Pie Company,49.257052576172846,-123.12126486471963,Pizzeria
7,BierCraft,49.255810712786875,-123.1152626182291,Belgian Restaurant
7,Mt. Pleasant Park,49.25704181541729,-123.10594558866053,Park
7,Elysian Coffee,49.26462056353454,-123.10496259408076,Coffee Shop
7,Jonathon Rogers Park,49.264079970449885,-123.10802936553955,Park
7,Lemonade Gluten Free Bakery,49.2551580971158,-123.11527588323533,Bakery
7,Mountain Equipment Co-Op (MEC),49.26301649526776,-123.10852174366461,Outdoor Supply Store
7,The Beaumont Studios,49.26652692604206,-123.11107050283411,Art Gallery
7,Firewood Cafe,49.25857044342822,-123.11499901879284,Pizzeria
7,Hot Pink,49.26681042328234,-123.11281442642212,Art Gallery
7,Potluck Hawker Eatery,49.254536,-123.114987,Malay Restaurant
7,Emelle's Catering,49.26460072672688,-123.10867977308867,Bistro
7,Marble Slab Creamery,49.26328527130964,-123.11634224665607,Ice Cream Parlor
7,Walrus,49.25474085327603,-123.11497459581078,Furniture and Home Store
7,The Federal Store,49.2619842404315,-123.10321595745958,Convenience Store
7,Dutch Wooden Shoe Cafe,49.25611944213464,-123.11508991285035,Breakfast Spot
7,Hokkaido Ramen Santouka,49.26307526580492,-123.11680018901825,Ramen Restaurant
7,Starbucks,49.264237,-123.114506,Coffee Shop
7,The Juice Truck,49.266447251463006,-123.10553065168328,Juice Bar
7,Tandem Bike Cafe,49.25709035738032,-123.12022281134827,Café
7,Martini's,49.263088,-123.108217,Italian Restaurant
7,Uma Sushi,49.263815,-123.113589,Sushi Restaurant
7,Menya Raizo,49.263249,-123.112982,Ramen Restaurant
7,49th Parallel & Lucky's Doughnuts,49.259128320447275,-123.1009434023396,Coffee Shop
7,Paragon Tea Room,49.255499,-123.115392,Tea Room
7,The Mighty Oak,49.25467874926743,-123.10968142539984,Grocery Store
7,Dynasty Seafood Restaurant 皇朝海鮮酒家,49.26369279404139,-123.121258020401,Chinese Restaurant
7,Pure Bread,49.26657673253481,-123.10454749124816,Bakery
7,Solly’s Bagelry,49.264783929651465,-123.11269758434084,Bagel Shop
7,Cafe Tica,49.263729377492915,-123.11088993770872,Coffee Shop
7,Gyu-Kaku Japanese BBQ,49.263361993540684,-123.1255335332362,BBQ Joint
7,Toshi Sushi,49.256629369817,-123.10200352785085,Sushi Restaurant
7,Brewery Creek,49.257920452396704,-123.10133079341946,Liquor Store
7,Pulpfiction Books,49.26355342177575,-123.10073379181604,Bookstore
7,Shiro,49.25793111820758,-123.11478014107705,Japanese Restaurant
7,Pho Goodness,49.25770823350702,-123.10128617395183,Vietnamese Restaurant
7,Congee Noodle House 粥麵館 (Congee Noodle House),49.26302855757928,-123.10210492766456,Chinese Restaurant
7,Fable Diner,49.26297765141387,-123.10167247616315,Diner
7,Sweetery Cafe + Dessert,49.26821459008283,-123.11166573616093,Café
7,Burgoo Bistro,49.25765225525862,-123.10105205021438,Mac and Cheese Joint
7,Park Theatre,49.25461433004826,-123.11480635147583,Movie Theater
7,Tisol Pet Supply (Main) (Tisol),49.258660205686226,-123.10135864713227,Pet Supplies Store
7,Taqueria,49.264696801660435,-123.11490318603171,Mexican Restaurant
7,Book Warehouse,49.263265238186946,-123.11831532735566,Bookstore
7,Chutney Villa,49.263044061682194,-123.10184112190444,Indian Restaurant
7,JJ's Trucketeria,49.26379620771915,-123.10249271833825,Food Truck
7,Winners,49.2645066,-123.1144545,Department Store
7,JJ Bean,49.25515671412181,-123.11525796707687,Café
7,La Taqueria Pinche Taco Shop,49.262564265487796,-123.10110019676664,Taco Restaurant
7,PetSmart,49.2674781,-123.1135119,Pet Supplies Store
7,Rosemary Rocksalt,49.26256797448487,-123.10107194578734,Bagel Shop
7,Dock Lunch,49.261069,-123.101715,Sandwich Spot
7,Shoppers Drug Mart,49.256517,-123.115396,Pharmacy
7,Banana Leaf,49.263215295553735,-123.12245965003966,Malay Restaurant
7,Tocador,49.26176,-123.100707,Latin American Restaurant
7,Urban Source,49.256978649567884,-123.10112032150228,Arts and Crafts Store
7,Bird on a Wire Creations,49.262404255503064,-123.10108151935893,Arts and Crafts Store
7,Peaceful Restaurant 和平饭店,49.26650968885001,-123.10373071412252,Chinese Restaurant
7,Xing Fu Tang,49.25454586668117,-123.11500290054555,Bubble Tea Shop
7,Uncle Fatih's Pizza,49.26400830149685,-123.11414583042638,Pizzeria
7,Ignite Pizzeria,49.262067,-123.100761,Pizzeria
7,8th and Main,49.263575176361456,-123.10102055655804,Clothing Store
7,Hachibei,49.257046185979725,-123.12152320384365,Japanese Restaurant
7,Tacofino Ocho,49.266306,-123.10449,Taco Restaurant
7,Chicha,49.262769281784344,-123.10208487908602,Peruvian Restaurant
